CVE-2012-6545,200,,+Info,2013-03-15,2014-01-03,1.9,None,Local,Medium,Not required,Partial,None,None,rfcomm_get_dev_list
CVE-2012-6544,200,,+Info,2013-03-15,2014-02-06,1.9,None,Local,Medium,Not required,Partial,None,None,hci_sock_getsockopt
CVE-2012-6543,200,,+Info,2013-03-15,2013-03-18,1.9,None,Local,Medium,Not required,Partial,None,None,l2tp_ip6_getname
CVE-2012-6542,200,,+Info,2013-03-15,2014-01-03,1.9,None,Local,Medium,Not required,Partial,None,None,llc_ui_getname
CVE-2012-6541,200,,+Info,2013-03-15,2013-03-18,1.9,None,Local,Medium,Not required,Partial,None,None,ccid3_hc_tx_getsockopt
CVE-2012-6540,200,,+Info,2013-03-15,2013-05-14,1.9,None,Local,Medium,Not required,Partial,None,None,do_ip_vs_get_ctl
CVE-2012-6539,200,,+Info,2013-03-15,2013-05-14,1.9,None,Local,Medium,Not required,Partial,None,None,dev_ifconf
CVE-2012-6538,200,,+Info,2013-03-15,2013-06-04,1.9,None,Local,Medium,Not required,Partial,None,None,copy_to_user_auth
CVE-2012-6537,200,,+Info,2013-03-15,2013-06-04,1.9,None,Local,Medium,Not required,Partial,None,None,copy_to_user_policy
CVE-2012-6536,200,,+Info,2013-03-15,2013-03-18,2.1,None,Local,Low,Not required,Partial,None,None,NA,verify_replay,xfrm_replay_verify_len,xfrm_alloc_replay_state_esn
CVE-2012-5375,310,,DoS,2013-02-18,2014-01-03,4.0,None,Local,High,Not required,None,None,Complete,btrfs_check_dir_item_collision,NA,btrfs_add_link,create_pending_snapshot,btrfs_mksubvol,btrfs_rename
CVE-2012-5374,310,,DoS,2013-02-18,2014-01-03,4.0,None,Local,High,Not required,None,None,Complete,btrfs_check_dir_item_collision,NA,btrfs_add_link,create_pending_snapshot,btrfs_mksubvol,btrfs_rename
CVE-2012-4542,264,,Bypass,2013-02-28,2013-06-20,4.6,None,Local,Low,Not required,Partial,Partial,Partial,NA
CVE-2012-4530,200,,+Info,2013-02-17,2013-06-04,2.1,None,Local,Low,Not required,Partial,None,None,NA,load_script,load_misc_binary,free_bprm,bprm_change_interp
CVE-2012-4461,,,DoS,2013-01-22,2013-06-20,1.9,None,Local,Medium,Not required,None,None,Partial,guest_cpuid_has_xsav, kvm_arch_vcpu_ioctl_set_sregs
CVE-2012-4398,20,,DoS,2013-02-17,2015-03-25,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2012-3364,119,,DoS Exec Code Overflow,2013-01-22,2013-01-29,5.0,None,Remote,Low,Not required,None,None,Partial,nci_extract_rf_params_nfcb_passive_poll,nci_extract_rf_params_nfcf_passive_poll,nci_extract_activation_params_iso_dep,nci_extract_rf_params_nfca_passive_poll
CVE-2012-2372,,,DoS,2013-01-22,2013-04-18,4.4,None,Local,Medium,Single system,None,None,Complete,NA
CVE-2012-2137,119,,DoS Exec Code Overflow,2013-01-22,2013-06-20,6.9,None,Local,Medium,Not required,Complete,Complete,Complete, setup_routing_entry
CVE-2012-2119,119,,DoS Overflow,2013-01-22,2013-06-20,5.2,None,Local Network,Medium,Single system,None,None,Complete,zerocopy_sg_from_iovec,macvtap_get_user
CVE-2011-4604,119,,DoS Overflow Mem. Corr.,2013-06-07,2013-06-20,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,bat_socket_read
CVE-2011-4348,362,,DoS,2013-06-08,2013-07-25,7.1,None,Remote,Medium,Not required,None,None,Complete,sctp_rcv
CVE-2011-4347,264,,DoS,2013-06-08,2013-06-10,4.0,None,Local,High,Not required,None,None,Complete,NA,probe_sysfs_permissions,kvm_vm_ioctl_assign_device
CVE-2011-4098,119,,DoS Overflow,2013-06-08,2013-06-10,1.9,None,Local,Medium,Not required,None,None,Partial,gfs2_bmap_alloc,fallocate_chunk,gfs2_fallocate,NA
CVE-2011-4087,399,,DoS,2013-06-08,2013-06-10,4.3,None,Remote,Medium,Not required,None,None,Partial,br_parse_ip_options
CVE-2011-3638,,,DoS,2013-03-01,2013-03-04,4.0,None,Local,High,Not required,None,None,Complete,ext4_ext_convert_to_initialized,ext4_split_unwritten_extents
CVE-2011-3619,20,,DoS,2013-06-08,2013-06-10,4.6,None,Local,Low,Not required,Partial,Partial,Partial,apparmor_setprocattr
CVE-2011-3593,399,,DoS,2013-06-08,2013-06-10,5.7,None,Local Network,Medium,Not required,None,None,Complete,NA
CVE-2011-2942,,,DoS,2013-06-08,2013-06-10,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,NA
CVE-2011-2905,,,,2013-03-01,2013-03-04,6.2,None,Local,High,Not required,Complete,Complete,Complete,NA
CVE-2011-2519,,,DoS,2013-12-26,2013-12-27,5.2,None,Local Network,Medium,Single system,None,None,Complete,NA
CVE-2011-2491,399,,DoS,2013-03-01,2013-12-30,4.9,None,Local,Low,Not required,None,None,Complete,nlmclnt_unlock_callback,NA
CVE-2011-2482,,,DoS,2013-06-08,2013-12-30,7.8,None,Remote,Low,Not required,None,None,Complete,sctp_sock_rfree_frag,sctp_skb_set_owner_r_frag,sctp_sock_migrate
CVE-2011-2479,399,,DoS,2013-03-01,2013-03-04,4.9,None,Local,Low,Not required,None,None,Complete,collapse_huge_page,NA,hugepage_madvise,khugepaged_enter_vma_merge,khugepaged_scan_mm_slot
CVE-2011-1585,264,,Bypass,2013-06-08,2015-05-11,3.3,None,Local,Medium,Not required,Partial,Partial,None,NA,cifs_find_smb_ses,cifs_get_smb_ses
CVE-2011-1182,,,,2013-03-01,2014-01-13,3.6,None,Local,Low,Not required,None,Partial,Partial,do_rt_tgsigqueueinfo
CVE-2011-1180,119,,DoS Overflow Mem. Corr.,2013-06-08,2013-06-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,iriap_getvaluebyclass_indication
CVE-2011-1019,264,,Bypass,2013-03-01,2013-03-04,1.9,None,Local,Medium,Not required,None,Partial,None,NA,dev_load
CVE-2013-2094,189,,+Priv,2013-05-14,2013-09-11,7.2,None,Local,Low,Not required,Complete,Complete,Complete,perf_swevent_init
CVE-2013-2058,119,,DoS Overflow,2013-11-04,2013-11-21,4.7,None,Local,Medium,Not required,None,None,Complete,host_start
CVE-2013-2017,399,,DoS,2013-05-03,2013-05-03,7.8,None,Remote,Low,Not required,None,None,Complete,NA
CVE-2013-2015,399,,DoS,2013-04-29,2013-04-29,4.7,None,Local,Medium,Not required,None,None,Complete,ext4_orphan_del
CVE-2013-1979,264,,+Priv,2013-05-03,2014-12-06,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,scm_set_cred
CVE-2013-1959,264,1,+Priv,2013-05-03,2013-11-30,3.7,None,Local,High,Not required,Partial,Partial,Partial,map_write,new_idmap_permitted
CVE-2013-1958,264,,Bypass,2013-04-24,2013-05-01,1.9,None,Local,Medium,Not required,None,Partial,None,scm_check_creds
CVE-2013-1957,264,,Bypass,2013-04-24,2013-04-25,4.7,None,Local,Medium,Not required,Complete,None,None,clone_mnt,dup_mnt_ns,propagate_mnt,NA
CVE-2013-1956,264,,Bypass,2013-04-24,2013-05-01,2.1,None,Local,Low,Not required,None,Partial,None,current_chrooted,NA,create_user_ns
CVE-2013-1943,20,,+Priv +Info,2013-07-16,2013-10-02,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,walk_addr_generic,__kvm_set_memory_region,kvm_read_guest_page
CVE-2013-1929,119,,DoS Exec Code Overflow,2013-06-07,2014-01-03,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,tg3_read_vpd
CVE-2013-1928,200,,+Info,2013-04-29,2014-01-03,4.7,None,Local,Medium,Not required,Complete,None,None,do_video_set_spu_palette
CVE-2013-1860,119,,DoS Exec Code Overflow,2013-03-22,2014-04-19,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,wdm_in_callback,wdm_read,wdm_post_reset
CVE-2013-1858,264,,+Priv,2013-04-05,2013-04-08,7.2,None,Local,Low,Not required,Complete,Complete,Complete,copy_process,userns_install
CVE-2013-1848,20,,+Priv,2013-03-22,2014-02-06,6.2,None,Local,High,Not required,Complete,Complete,Complete,get_sb_block,ext3_blkdev_get
CVE-2013-1828,20,1,+Priv,2013-03-22,2013-11-30,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,sctp_getsockopt_assoc_stats
CVE-2013-1827,,,DoS +Priv,2013-03-22,2013-06-04,6.2,None,Local,High,Not required,Complete,Complete,Complete,ccid_hc_tx_getsockopt,ccid_hc_rx_getsockopt
CVE-2013-1826,,,DoS +Priv,2013-03-22,2013-06-04,6.2,None,Local,High,Not required,Complete,Complete,Complete,xfrm_state_netlink
CVE-2013-1819,20,,DoS,2013-03-06,2014-01-03,4.6,None,Local,Low,Not required,Partial,Partial,Partial,_xfs_buf_find
CVE-2013-1798,20,,DoS +Info,2013-03-22,2014-01-27,6.2,None,Local Network,High,Not required,Complete,None,Complete,ioapic_read_indirect
CVE-2013-1797,399,,DoS Mem. Corr.,2013-03-22,2014-01-27,6.8,None,Local Network,High,Not required,Complete,Complete,Complete,kvm_set_msr_common,NA,kvmclock_reset,kvm_guest_time_update,kvm_arch_vcpu_init,kvm_set_guest_paused
CVE-2013-1796,119,,DoS Overflow Mem. Corr.,2013-03-22,2014-01-27,6.8,None,Local Network,High,Not required,Complete,Complete,Complete,kvm_set_msr_common
CVE-2013-1792,362,,DoS,2013-03-22,2014-03-05,4.7,None,Local,Medium,Not required,None,None,Complete,install_user_keyrings
CVE-2013-1774,264,,DoS,2013-02-28,2013-09-26,4.0,None,Local,High,Not required,None,None,Complete,chase_port
CVE-2013-1773,119,1,DoS Overflow +Priv,2013-02-28,2014-01-27,6.2,None,Local,High,Not required,Complete,Complete,Complete,kvp_respond_to_host,xlate_to_uni,NA
CVE-2013-1772,119,,DoS Overflow,2013-02-28,2013-08-22,4.0,None,Local,High,Not required,None,None,Complete,NA
CVE-2013-1767,399,,DoS +Priv,2013-02-28,2013-08-22,6.2,None,Local,High,Not required,Complete,Complete,Complete,shmem_remount_fs
CVE-2013-1763,20,3,+Priv,2013-02-28,2014-05-16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,__sock_diag_rcv_msg
CVE-2013-1059,,,DoS,2013-07-08,2014-01-03,7.8,None,Remote,Low,Not required,None,None,Complete,NA
CVE-2013-0914,264,,Bypass,2013-03-22,2014-02-06,3.6,None,Local,Low,Not required,Partial,Partial,None,flush_signal_handlers
CVE-2013-0913,189,,DoS Overflow,2013-03-18,2013-06-20,7.2,None,Local,Low,Not required,Complete,Complete,Complete,NA
CVE-2013-0894,119,,DoS Overflow,2013-02-23,2013-04-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,NA
CVE-2013-0871,362,,+Priv,2013-02-17,2013-06-20,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,may_ptrace_stop,ptrace_freeze_traced,compat_sys_ptrace,ptrace_unfreeze_traced,set_task_blockstep,ptrace_check_attach
CVE-2013-0349,200,,+Info,2013-02-28,2013-06-04,1.9,None,Local,Medium,Not required,Partial,None,None,hidp_setup_hid
CVE-2013-0343,,,DoS +Info,2013-02-28,2014-03-05,3.2,None,Local Network,High,Not required,Partial,None,Partial,NA
CVE-2013-0313,,,DoS,2013-02-21,2013-02-22,6.2,None,Local,High,Not required,Complete,Complete,Complete,evm_update_evmxattr
CVE-2013-0311,,,,2013-02-21,2013-08-22,6.5,None,Local Network,High,Single system,Complete,Complete,Complete,translate_desc
CVE-2013-0310,119,,DoS Overflow,2013-02-21,2013-02-22,6.6,None,Local,Medium,Single system,Complete,Complete,Complete,cipso_v4_validate
CVE-2013-0309,119,,DoS Overflow,2013-02-21,2013-02-22,4.7,None,Local,Medium,Not required,None,None,Complete,pmd_present,pmd_large
CVE-2013-0290,20,,DoS,2013-02-19,2013-09-11,4.9,None,Local,Low,Not required,None,None,Complete,__skb_recv_datagram
CVE-2013-0268,264,,Bypass,2013-02-17,2013-08-22,6.2,None,Local,High,Not required,Complete,Complete,Complete,msr_open
CVE-2013-0231,119,,DoS Overflow,2013-02-12,2013-06-20,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2013-0228,189,,+Priv,2013-03-01,2013-08-22,6.2,None,Local,High,Not required,Complete,Complete,Complete,NA
CVE-2013-0217,399,,DoS,2013-02-17,2013-08-22,5.2,None,Local Network,Medium,Single system,None,None,Complete,xen_netbk_tx_check_gop,xen_netbk_fill_frags,xen_netbk_tx_submit,xen_netbk_idx_release
CVE-2013-0216,20,,DoS,2013-02-17,2013-08-22,5.2,None,Local Network,Medium,Single system,None,None,Complete,xen_netbk_get_extras,netbk_fatal_tx_err,NA,xenvif_disconnect,xenvif_carrier_off,netbk_set_skb_gso,netbk_count_requests,xen_netbk_tx_build_gops
CVE-2013-0190,20,,DoS,2013-02-12,2013-02-13,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2013-0160,200,,+Info,2013-02-17,2014-03-16,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2012-6549,200,,+Info,2013-03-15,2013-08-22,1.9,None,Local,Medium,Not required,Partial,None,None,isofs_export_encode_fh
CVE-2012-6548,200,,+Info,2013-03-15,2014-02-06,1.9,None,Local,Medium,Not required,Partial,None,None,udf_encode_fh
CVE-2012-6547,200,,+Info,2013-03-15,2013-08-22,1.9,None,Local,Medium,Not required,Partial,None,None,__tun_chr_ioctl
CVE-2013-3235,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,recv_msg,recv_stream,set_orig_addr
CVE-2013-3234,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,rose_recvmsg
CVE-2013-3233,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,llcp_sock_recvmsg
CVE-2013-3232,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,nr_recvmsg
CVE-2013-3231,200,,+Info,2013-04-22,2014-01-03,4.7,None,Local,Medium,Not required,Complete,None,None,llc_ui_recvmsg
CVE-2013-3230,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,l2tp_ip6_recvmsg
CVE-2013-3229,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,iucv_sock_recvmsg
CVE-2013-3228,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,irda_recvmsg_dgram
CVE-2013-3227,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,caif_seqpkt_recvmsg
CVE-2013-3226,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,sco_sock_recvmsg
CVE-2013-3225,200,,+Info,2013-04-22,2014-02-06,4.9,None,Local,Low,Not required,Complete,None,None,rfcomm_sock_recvmsg
CVE-2013-3224,200,,+Info,2013-04-22,2014-02-06,4.9,None,Local,Low,Not required,Complete,None,None,bt_sock_recvmsg
CVE-2013-3223,200,,+Info,2013-04-22,2014-01-03,4.9,None,Local,Low,Not required,Complete,None,None,ax25_recvmsg
CVE-2013-3222,200,,+Info,2013-04-22,2014-02-06,4.9,None,Local,Low,Not required,Complete,None,None,vcc_recvmsg
CVE-2013-3076,200,,+Info,2013-04-22,2013-11-30,4.9,None,Local,Low,Not required,Complete,None,None,hash_recvmsg,skcipher_recvmsg
CVE-2013-2930,264,,,2013-12-09,2014-03-05,3.6,None,Local,Low,Not required,Partial,Partial,None,perf_trace_event_perm
CVE-2013-2929,264,,Bypass +Info,2013-12-09,2015-03-25,3.3,None,Local,Medium,Not required,Partial,Partial,None,NA
CVE-2013-2899,119,,DoS Overflow,2013-09-16,2015-03-25,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2898,20,,+Info,2013-09-16,2013-10-30,1.9,None,Local,Medium,Not required,Partial,None,None,NA
CVE-2013-2897,20,,DoS Mem. Corr.,2013-09-16,2015-03-25,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2896,,,DoS,2013-09-16,2014-01-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2895,119,,DoS Overflow +Info,2013-09-16,2014-01-03,5.4,None,Local,Medium,Not required,Partial,None,Complete,NA
CVE-2013-2894,119,,DoS Overflow,2013-09-16,2014-01-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2893,119,,DoS Overflow,2013-09-16,2015-03-25,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2892,119,,DoS Overflow,2013-09-16,2014-01-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2891,119,,DoS Overflow,2013-09-16,2013-09-18,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2890,119,,DoS Overflow,2013-09-16,2013-09-18,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2889,119,,DoS Overflow,2013-09-16,2014-01-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA
CVE-2013-2888,20,,DoS Exec Code Mem. Corr.,2013-09-16,2014-01-03,6.2,None,Local,High,Not required,Complete,Complete,Complete,NA
CVE-2013-2852,134,,+Priv,2013-06-07,2014-02-06,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,b43_request_firmwar
CVE-2013-2851,134,,+Priv,2013-06-07,2014-03-26,6.0,None,Local,High,Single system,Complete,Complete,Complete,NA
CVE-2013-2850,119,,DoS Exec Code Overflow Mem. Corr.,2013-06-07,2013-12-05,7.9,None,Local Network,Medium,Not required,Complete,Complete,Complete,iscsi_add_notunderstood_response,NA
CVE-2013-2636,399,,+Info,2013-03-22,2013-04-05,1.9,None,Local,Medium,Not required,Partial,None,None,br_mdb_dump,nlmsg_populate_mdb_fill,br_mdb_notify,br_mdb_fill_info
CVE-2013-2635,399,,+Info,2013-03-22,2014-02-06,1.9,None,Local,Medium,Not required,Partial,None,None,rtnl_fill_ifinfo
CVE-2013-2634,399,,+Info,2013-03-22,2014-02-06,1.9,None,Local,Medium,Not required,Partial,None,None,dcbnl_ieee_fill,dcbnl_cee_fill,dcbnl_getperm_hwaddr
CVE-2013-2596,189,,Overflow +Priv,2013-04-12,2015-04-22,6.9,Admin,Local,Medium,Not required,Complete,Complete,Complete,fb_mmap
CVE-2013-2548,310,,+Info,2013-03-15,2014-01-03,2.1,None,Local,Low,Not required,Partial,None,None,NA,crypto_report_comp,crypto_report_one,crypto_report_cipher
CVE-2013-2547,310,,+Info,2013-03-15,2014-01-03,2.1,None,Local,Low,Not required,Partial,None,None,NA,crypto_report_comp,crypto_report_one,crypto_report_cipher
CVE-2013-2546,310,,+Info,2013-03-15,2014-01-03,2.1,None,Local,Low,Not required,Partial,None,None,NA,crypto_report_comp,crypto_report_one,crypto_report_cipher
CVE-2013-2237,119,,Overflow +Info,2013-07-04,2014-02-06,2.1,None,Local,Low,Not required,Partial,None,None,key_notify_policy_flush
CVE-2013-2234,119,,Overflow +Info,2013-07-04,2014-01-30,2.1,None,Local,Low,Not required,Partial,None,None,key_notify_policy_flush,key_notify_sa_flush
CVE-2013-2232,20,,DoS,2013-07-04,2014-02-06,4.9,None,Local,Low,Not required,None,None,Complete,ip6_sk_dst_check
CVE-2013-2206,,,DoS,2013-07-04,2014-02-06,5.4,None,Remote,High,Not required,None,None,Complete,sctp_sf_do_5_2_4_dupcook
CVE-2013-2164,200,,+Info,2013-07-04,2014-01-30,2.1,None,Local,Low,Not required,Partial,None,None
CVE-2013-2148,399,,+Info,2013-06-07,2014-01-03,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2013-2147,399,,+Info,2013-06-07,2015-05-11,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2013-2146,20,,DoS,2013-06-07,2014-02-06,4.7,None,Local,Medium,Not required,None,None,Complete,intel_pmu_init
CVE-2013-2141,399,,+Info,2013-06-07,2014-01-03,2.1,None,Local,Low,Not required,Partial,None,None,do_tkill
CVE-2013-2140,20,,DoS,2013-09-25,2014-01-03,3.8,None,Local Network,Medium,Single system,None,Partial,Partial,dispatch_discard_io
CVE-2013-2128,119,,DoS Overflow,2013-06-07,2014-02-06,4.9,None,Local,Low,Not required,None,None,Complete,tcp_read_sock
CVE-2013-7027,119,,DoS Overflow,2013-12-09,2014-03-16,6.1,None,Local Network,Low,Not required,None,None,Complete,ieee80211_radiotap_iterator_init
CVE-2013-7026,362,,DoS,2013-12-09,2014-01-07,4.7,None,Local,Medium,Not required,None,None,Complete,shm_destroy,do_shmat
CVE-2013-6763,119,,DoS Overflow +Priv Mem. Corr.,2013-11-12,2014-01-07,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,uio_mmap_physical,au1100fb_fb_mmap,au1200fb_fb_mmap
CVE-2013-6432,,,DoS,2013-12-09,2014-03-05,4.6,None,Local,Low,Single system,None,None,Complete,ping_recvmsg
CVE-2013-6431,264,,DoS,2013-12-09,2014-03-05,4.7,None,Local,Medium,Not required,None,None,Complete,fib6_add
CVE-2013-6383,264,,Bypass,2013-11-26,2014-03-26,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,aac_compat_ioctl
CVE-2013-6382,119,,DoS Overflow Mem. Corr.,2013-11-26,2014-04-19,4.0,None,Local,High,Not required,None,None,Complete,NA
CVE-2013-6381,119,,DoS Overflow,2013-11-26,2014-03-26,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,qeth_snmp_command
CVE-2013-6380,20,,DoS,2013-11-26,2014-03-16,4.7,None,Local,Medium,Not required,None,None,Complete,aac_send_raw_srb
CVE-2013-6378,189,,DoS,2013-11-26,2014-07-17,4.4,None,Local,Medium,Single system,None,None,Complete,lbs_debugfs_write
CVE-2013-6376,189,,DoS,2013-12-14,2014-03-16,5.2,None,Local Network,Medium,Single system,None,None,Complete,recalculate_apic_map
CVE-2013-6368,20,,DoS +Priv,2013-12-14,2014-03-26,6.2,None,Local,High,Not required,Complete,Complete,Complete,NA,kvm_lapic_sync_from_vapic,kvm_arch_vcpu_ioctl,kvm_lapic_sync_to_vapic,kvm_lapic_set_vapic_addr
CVE-2013-6367,189,,DoS,2013-12-14,2014-03-26,5.7,None,Local Network,Medium,Not required,None,None,Complete,apic_get_tmcct
CVE-2013-6282,20,,,2013-11-20,2014-01-07,7.2,None,Local,Low,Not required,Complete,Complete,Complete,NA
CVE-2013-5634,399,,DoS,2013-09-25,2013-10-15,4.3,None,Local Network,High,Single system,None,None,Complete,kvm_vcpu_initialized,kvm_arch_vcpu_ioctl_run,kvm_arch_vcpu_ioctl
CVE-2013-4592,399,,DoS,2013-11-20,2014-03-05,4.0,None,Local,High,Not required,None,None,Complete,__kvm_set_memory_region
CVE-2013-4591,119,,DoS Overflow Mem. Corr.,2013-11-20,2014-03-26,6.2,None,Local,High,Not required,Complete,Complete,Complete,__nfs4_get_acl_uncached
CVE-2013-4588,119,,Overflow +Priv,2013-11-20,2014-01-07,6.6,None,Local,Medium,Single system,Complete,Complete,Complete,do_ip_vs_set_ctl,do_ip_vs_get_ctl
CVE-2013-4587,20,,+Priv,2013-12-14,2014-03-16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,kvm_vm_ioctl_create_vcpu
CVE-2013-4579,310,,,2013-11-20,2014-03-16,4.3,None,Remote,Medium,Not required,Partial,None,None,NA
CVE-2013-4563,189,,DoS,2013-11-20,2014-03-05,7.1,None,Remote,Medium,Not required,None,None,Complete,udp6_ufo_fragment
CVE-2013-4516,200,,+Info,2013-11-12,2014-01-07,4.9,None,Local,Low,Not required,Complete,None,None,mp_get_count
CVE-2013-4515,200,,+Info,2013-11-12,2014-03-05,4.9,None,Local,Low,Not required,Complete,None,None,bcm_char_ioctl
CVE-2013-4514,119,,DoS Overflow,2013-11-12,2014-03-05,4.7,None,Local,Medium,Not required,None,None,Complete,wvlan_uil_put_info,wvlan_set_station_nickname
CVE-2013-4513,119,,DoS Overflow,2013-11-12,2014-03-05,4.9,None,Local,Low,Not required,None,None,Complete,oz_cdev_write
CVE-2013-4512,119,,DoS Overflow,2013-11-12,2013-11-14,4.7,None,Local,Medium,Not required,None,None,Complete,exitcode_proc_write
CVE-2013-4511,189,,Overflow +Priv,2013-11-12,2014-03-05,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,uio_mmap_physical,au1100fb_fb_mmap,au1200fb_fb_mmap
CVE-2013-4483,189,,DoS,2013-11-04,2015-03-17,4.9,None,Local,Low,Not required,None,None,Complete,semctl_setval,sem_getref,ipc_rcu_alloc,NA,sem_lock_and_putref,exit_sem,newary,semctl_main,do_msgsnd,semctl_down,sem_obtain_lock,sem_getref_and_unlock,sem_putref,ipc_rcu_getref,sem_unlock,find_alloc_undo,ipc_alloc,sem_lock,freeary,ipc_rcu_putref
CVE-2013-4470,264,,DoS +Priv Mem. Corr.,2013-11-04,2014-03-26,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,ip6_ufo_append_data
CVE-2013-4387,119,,DoS Overflow Mem. Corr.,2013-10-10,2014-03-26,6.1,None,Local Network,Low,Not required,None,None,Complete,ip6_ufo_append_data,ip6_append_data
CVE-2013-4350,310,,+Info,2013-09-25,2014-01-03,5.0,None,Remote,Low,Not required,Partial,None,None,sctp_v6_xmit,sctp_v6_get_dst
CVE-2013-4348,399,,DoS,2013-11-04,2014-03-05,7.1,None,Remote,Medium,Not required,None,None,Complete,NA
CVE-2013-4345,189,,,2013-10-10,2015-05-20,5.8,None,Remote,Medium,Not required,Partial,Partial,None,NA
CVE-2013-4343,399,,+Priv,2013-09-25,2014-01-03,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,NA
CVE-2013-4300,264,,+Priv,2013-09-25,2013-10-30,7.2,None,Local,Low,Not required,Complete,Complete,Complete,scm_check_creds
CVE-2013-4299,200,,+Info,2013-10-24,2015-05-11,6.0,None,Remote,Medium,Single system,Partial,Partial,Partial,skip_metadata,read_exceptions,persistent_prepare_exception
CVE-2013-4270,20,,Bypass,2013-12-09,2014-03-05,3.6,None,Local,Low,Not required,Partial,Partial,None,net_ctl_permissions
CVE-2013-4254,20,,DoS +Priv,2013-08-24,2013-10-02,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,validate_event
CVE-2013-4247,189,,DoS Mem. Corr.,2013-08-24,2013-08-27,7.8,None,Remote,Low,Not required,None,None,Complete,build_unc_path_to_root
CVE-2013-4220,,,DoS,2013-08-24,2013-08-26,4.9,None,Local,Low,Not required,None,None,Complete,bad_mode
CVE-2013-4205,399,,DoS,2013-08-24,2013-10-02,4.7,None,Local,Medium,Not required,None,None,Complete,unshare_userns
CVE-2013-4163,399,,DoS,2013-07-29,2013-10-02,4.7,None,Local,Medium,Not required,None,None,Complete,ip6_append_data_mtu,ip6_append_data
CVE-2013-4162,399,,DoS,2013-07-29,2014-01-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA,udp_push_pending_frames,udp_v6_push_pending_frames
CVE-2013-4129,20,,DoS,2013-07-29,2013-08-22,4.7,None,Local,Medium,Not required,None,None,Complete,__br_mdb_del,br_multicast_del_pg
CVE-2013-4127,399,,DoS,2013-07-29,2013-07-29,4.7,None,Local,Medium,Not required,None,None,Complete,vhost_net_ubuf_put_wait_and_free,vhost_net_set_backend,vhost_net_ubuf_put_and_wait
CVE-2013-4125,399,,DoS,2013-07-15,2013-08-22,5.4,None,Remote,High,Not required,None,None,Complete,rt6_qualify_for_ecmp,fib6_add_rt2node
CVE-2013-3302,362,,DoS,2013-04-29,2013-05-03,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,smb_send_rqst
CVE-2013-3301,,,DoS,2013-04-29,2014-02-06,7.2,None,Local,Low,Not required,Complete,Complete,Complete,NA,ftrace_filter_lseek
